coord1,coord2,sample,group
6763,9280,V1_2,Exclude
6612,9367,V1_2,Stroma
6764,9454,V1_2,BG_rank1
6612,9541,V1_2,Exclude
6764,9628,V1_2,Exclude
6612,9715,V1_2,BG_rank1
6764,9802,V1_2,BG_rank1
6612,9890,V1_2,Exclude
6764,9977,V1_2,BG_rank1
6612,10064,V1_2,Exclude
6764,10151,V1_2,BG_rank3
6612,10238,V1_2,BG_rank1
6764,10325,V1_2,BG_rank3
6613,10413,V1_2,BG_rank2
6764,10500,V1_2,Exclude
6613,10587,V1_2,Stroma
6764,10674,V1_2,Stroma
6613,10761,V1_2,Stroma
6765,10848,V1_2,Stroma
6613,10936,V1_2,Stroma
6765,11023,V1_2,Stroma
6613,11110,V1_2,Stroma
6765,11197,V1_2,BG_rank3
6613,11284,V1_2,Exclude
6765,11371,V1_2,Exclude
6613,11459,V1_2,Stroma
6765,11546,V1_2,Stroma
6614,11633,V1_2,Stroma
6765,11720,V1_2,Stroma
6614,11807,V1_2,Stroma
6765,11894,V1_2,Stroma
6614,11982,V1_2,Stroma
6766,12069,V1_2,Stroma
6614,12156,V1_2,BG_rank1
6766,12243,V1_2,BG_rank3
6614,12330,V1_2,Exclude
6766,12417,V1_2,BG_rank3
6614,12505,V1_2,BG_rank1
6766,12592,V1_2,Stroma
7062,2829,V1_2,BG_rank3
6910,2917,V1_2,BG_rank4
7062,3004,V1_2,Chronic inflammation
6910,3091,V1_2,Stroma
7062,3178,V1_2,Stroma
6910,3265,V1_2,Exclude
7062,3352,V1_2,BG_rank4
6910,3440,V1_2,BG_rank4
7062,3527,V1_2,BG_rank4
6911,3614,V1_2,BG_rank4
7062,3701,V1_2,BG_rank4
6911,3788,V1_2,BG_rank4
7062,3875,V1_2,BG_rank4
6911,3963,V1_2,BG_rank4
7063,4050,V1_2,Exclude
6911,4137,V1_2,Exclude
7063,4224,V1_2,Exclude
6911,4311,V1_2,BG_rank4
7063,4398,V1_2,Stroma
6911,4486,V1_2,Stroma
7063,4573,V1_2,BG_rank4
6911,4660,V1_2,Stroma
7063,4747,V1_2,Stroma
6912,4834,V1_2,Stroma
7063,4921,V1_2,Stroma
6912,5009,V1_2,Stroma
7063,5096,V1_2,Stroma
6912,5183,V1_2,Stroma
7064,5270,V1_2,BG_rank2
6912,5357,V1_2,BG_rank2
7064,5444,V1_2,BG_rank3
6912,5531,V1_2,BG_rank2
7064,5619,V1_2,Stroma
6912,5706,V1_2,BG_rank1
7064,5793,V1_2,BG_rank2
6912,5880,V1_2,BG_rank2
7064,5967,V1_2,Stroma
6913,6054,V1_2,Stroma
7064,6141,V1_2,Stroma
6913,6229,V1_2,Stroma
7064,6316,V1_2,Stroma
6913,6403,V1_2,BG_rank1
7065,6490,V1_2,Exclude
6913,6577,V1_2,BG_rank3
7065,6664,V1_2,BG_rank1
6913,6752,V1_2,BG_rank1
7065,6839,V1_2,Stroma
6913,6926,V1_2,Stroma
7065,7013,V1_2,BG_rank3
6913,7100,V1_2,BG_rank3
7065,7187,V1_2,Stroma
6913,7275,V1_2,Stroma
7065,7362,V1_2,Stroma
6914,7449,V1_2,BG_rank3
7065,7536,V1_2,Stroma
6914,7623,V1_2,BG_rank1
7065,7710,V1_2,BG_rank1
6914,7798,V1_2,BG_rank3
7066,7885,V1_2,BG_rank3
6914,7972,V1_2,Exclude
7066,8059,V1_2,Exclude
6914,8146,V1_2,BG_rank3
7066,8233,V1_2,Stroma
6914,8321,V1_2,BG_rank2
7066,8408,V1_2,Stroma
6914,8495,V1_2,Stroma
7066,8582,V1_2,Stroma
6915,8669,V1_2,Stroma
7066,8756,V1_2,Stroma
6915,8844,V1_2,Stroma
7066,8931,V1_2,Stroma
6915,9018,V1_2,Stroma
7067,9105,V1_2,Stroma
6915,9192,V1_2,BG_rank3
7067,9279,V1_2,BG_rank1
6915,9367,V1_2,BG_rank3
7067,9454,V1_2,BG_rank1
6915,9541,V1_2,BG_rank1
7067,9628,V1_2,Exclude
6915,9715,V1_2,Stroma
7067,9802,V1_2,Exclude
6915,9890,V1_2,Exclude
7067,9977,V1_2,BG_rank1
6916,10064,V1_2,Stroma
7067,10151,V1_2,BG_rank1
6916,10238,V1_2,Stroma
7067,10325,V1_2,Stroma
6916,10412,V1_2,Exclude
7068,10500,V1_2,BG_rank3
6916,10587,V1_2,BG_rank3
7068,10674,V1_2,BG_rank3
6916,10761,V1_2,BG_rank2
7068,10848,V1_2,BG_rank3
6916,10935,V1_2,Stroma
7068,11022,V1_2,BG_rank2
6916,11110,V1_2,Exclude
7068,11197,V1_2,BG_rank4
6917,11284,V1_2,BG_rank2
7068,11371,V1_2,BG_rank2
6917,11458,V1_2,BG_rank2
7068,11545,V1_2,Stroma
6917,11633,V1_2,Stroma
7069,11720,V1_2,BG_rank2
6917,11807,V1_2,Stroma
7069,11894,V1_2,BG_rank4
6917,11981,V1_2,Stroma
7069,12068,V1_2,Stroma
6917,12156,V1_2,Stroma
7069,12243,V1_2,Exclude
6917,12330,V1_2,Exclude
7069,12417,V1_2,Exclude
6918,12504,V1_2,BG_rank3
7069,12591,V1_2,Exclude
7365,2829,V1_2,BG_rank4
7213,2916,V1_2,Exclude
7365,3003,V1_2,Stroma
7214,3091,V1_2,Stroma
7365,3178,V1_2,Stroma
7214,3265,V1_2,Stroma
7365,3352,V1_2,BG_rank4
7214,3439,V1_2,BG_rank2
7366,3526,V1_2,BG_rank4
7214,3614,V1_2,BG_rank2
7366,3701,V1_2,Stroma
7214,3788,V1_2,BG_rank2
7366,3875,V1_2,Exclude
7214,3962,V1_2,BG_rank4
7366,4049,V1_2,BG_rank4
7214,4137,V1_2,Exclude
7366,4224,V1_2,Stroma
7214,4311,V1_2,Stroma
7366,4398,V1_2,Stroma
7215,4485,V1_2,Stroma
7366,4572,V1_2,Stroma
7215,4660,V1_2,Stroma
7366,4747,V1_2,Exclude
7215,4834,V1_2,Stroma
7367,4921,V1_2,BG_rank2
7215,5008,V1_2,BG_rank3
7367,5095,V1_2,BG_rank3
7215,5183,V1_2,BG_rank2
7367,5270,V1_2,BG_rank2
7215,5357,V1_2,BG_rank3
7367,5444,V1_2,BG_rank2
7215,5531,V1_2,BG_rank1
7367,5618,V1_2,BG_rank2
7216,5706,V1_2,Stroma
7367,5793,V1_2,BG_rank1
7216,5880,V1_2,Stroma
7367,5967,V1_2,BG_rank2
7216,6054,V1_2,Stroma
7368,6141,V1_2,BG_rank3
7216,6229,V1_2,BG_rank1
7368,6316,V1_2,Stroma
7216,6403,V1_2,Stroma
7368,6490,V1_2,Stroma
7216,6577,V1_2,Stroma
7368,6664,V1_2,Stroma
7216,6751,V1_2,Stroma
7368,6839,V1_2,Exclude
7217,6926,V1_2,BG_rank1
7368,7013,V1_2,Stroma
7217,7100,V1_2,Stroma
7368,7187,V1_2,BG_rank3
7217,7274,V1_2,Stroma
7369,7362,V1_2,Stroma
7217,7449,V1_2,Stroma
7369,7536,V1_2,BG_rank3
7217,7623,V1_2,BG_rank1
7369,7710,V1_2,Exclude
7217,7797,V1_2,BG_rank1
7369,7884,V1_2,Stroma
7217,7972,V1_2,Stroma
7369,8059,V1_2,Stroma
7217,8146,V1_2,Stroma
7369,8233,V1_2,Exclude
7218,8320,V1_2,Stroma
7369,8407,V1_2,Exclude
7218,8495,V1_2,Stroma
7369,8582,V1_2,Stroma
7218,8669,V1_2,Stroma
7370,8756,V1_2,BG_rank1
7218,8843,V1_2,Stroma
7370,8930,V1_2,BG_rank1
7218,9018,V1_2,Stroma
7370,9105,V1_2,Exclude
7218,9192,V1_2,BG_rank2
7370,9279,V1_2,BG_rank1
7218,9366,V1_2,BG_rank2
7370,9453,V1_2,BG_rank1
7219,9541,V1_2,BG_rank1
7370,9628,V1_2,BG_rank1
7219,9715,V1_2,BG_rank2
7370,9802,V1_2,BG_rank3
7219,9889,V1_2,Exclude
7371,9976,V1_2,BG_rank1
7219,10064,V1_2,Stroma
7371,10151,V1_2,Stroma
7219,10238,V1_2,Stroma
7371,10325,V1_2,Stroma
7219,10412,V1_2,Stroma
7371,10499,V1_2,Stroma
7219,10587,V1_2,Stroma
7371,10674,V1_2,Stroma
7219,10761,V1_2,Stroma
7371,10848,V1_2,Stroma
7220,10935,V1_2,Stroma
7371,11022,V1_2,Stroma
7220,11110,V1_2,BG_rank3
7371,11197,V1_2,Stroma
7220,11284,V1_2,Exclude
7372,11371,V1_2,Stroma
7220,11458,V1_2,BG_rank4
7372,11545,V1_2,BG_rank2
7220,11632,V1_2,BG_rank2
7372,11720,V1_2,BG_rank2
7220,11807,V1_2,Stroma
7372,11894,V1_2,BG_rank3
7220,11981,V1_2,Stroma
7372,12068,V1_2,Stroma
7221,12155,V1_2,Exclude
7372,12242,V1_2,BG_rank2
7221,12330,V1_2,Exclude
7372,12417,V1_2,BG_rank3
7221,12504,V1_2,Exclude
7373,12591,V1_2,Exclude
7668,2829,V1_2,Stroma
7517,2916,V1_2,Stroma
7668,3003,V1_2,Stroma
7517,3091,V1_2,Stroma
7669,3178,V1_2,Stroma
7517,3265,V1_2,BG_rank4
7669,3352,V1_2,BG_rank4
7517,3439,V1_2,BG_rank2
7669,3526,V1_2,BG_rank2
7517,3613,V1_2,BG_rank4
7669,3701,V1_2,Exclude
7517,3788,V1_2,BG_rank4
7669,3875,V1_2,Stroma
7518,3962,V1_2,Exclude
7669,4049,V1_2,Exclude
7518,4136,V1_2,Stroma
7669,4223,V1_2,Stroma
7518,4311,V1_2,Stroma
7670,4398,V1_2,Stroma
7518,4485,V1_2,Stroma
7670,4572,V1_2,BG_rank3
7518,4659,V1_2,Exclude
7670,4746,V1_2,BG_rank3
7518,4834,V1_2,BG_rank2
7670,4921,V1_2,BG_rank2
7518,5008,V1_2,BG_rank2
7670,5095,V1_2,BG_rank3
7518,5182,V1_2,BG_rank4
7670,5269,V1_2,BG_rank1
7519,5357,V1_2,BG_rank3
7670,5444,V1_2,BG_rank1
7519,5531,V1_2,BG_rank3
7670,5618,V1_2,BG_rank1
7519,5705,V1_2,BG_rank3
7671,5792,V1_2,BG_rank1
7519,5880,V1_2,BG_rank3
7671,5967,V1_2,BG_rank3
7519,6054,V1_2,BG_rank1
7671,6141,V1_2,BG_rank3
7519,6228,V1_2,BG_rank1
7671,6315,V1_2,Stroma
7519,6403,V1_2,Stroma
7671,6490,V1_2,Stroma
7520,6577,V1_2,Stroma
7671,6664,V1_2,BG_rank1
7520,6751,V1_2,Stroma
7671,6838,V1_2,BG_rank1
7520,6926,V1_2,BG_rank3
7672,7013,V1_2,Exclude
7520,7100,V1_2,Stroma
7672,7187,V1_2,BG_rank2
7520,7274,V1_2,Exclude
7672,7361,V1_2,BG_rank1
7520,7449,V1_2,BG_rank1
7672,7536,V1_2,Stroma
7520,7623,V1_2,Stroma
7672,7710,V1_2,Stroma
7521,7797,V1_2,Stroma
7672,7884,V1_2,Stroma
7521,7972,V1_2,Stroma
7672,8059,V1_2,Stroma
7521,8146,V1_2,Stroma
7673,8233,V1_2,Stroma
7521,8320,V1_2,Exclude
7673,8407,V1_2,Exclude
7521,8494,V1_2,Exclude
7673,8582,V1_2,Stroma
7521,8669,V1_2,BG_rank3
7673,8756,V1_2,Stroma
7521,8843,V1_2,BG_rank3
7673,8930,V1_2,BG_rank3
7521,9017,V1_2,BG_rank3
7673,9104,V1_2,BG_rank3
7673,9279,V1_2,BG_rank3
7522,9366,V1_2,BG_rank1
7673,9453,V1_2,BG_rank2
7522,9540,V1_2,Exclude
7674,9627,V1_2,BG_rank1
7522,9715,V1_2,BG_rank1
7674,9802,V1_2,BG_rank3
7522,9889,V1_2,BG_rank3
7674,9976,V1_2,BG_rank3
7522,10063,V1_2,BG_rank1
7674,10150,V1_2,BG_rank1
7522,10238,V1_2,BG_rank1
7674,10325,V1_2,BG_rank1
7523,10412,V1_2,Stroma
7674,10499,V1_2,Exclude
7523,10586,V1_2,Stroma
7674,10673,V1_2,Stroma
7523,10761,V1_2,Stroma
7675,10848,V1_2,Stroma
7523,10935,V1_2,Stroma
7675,11022,V1_2,Stroma
7523,11109,V1_2,Stroma
7675,11196,V1_2,Stroma
7523,11284,V1_2,Stroma
7675,11371,V1_2,Stroma
7523,11458,V1_2,Stroma
7675,11545,V1_2,Stroma
7523,11632,V1_2,Stroma
7675,11719,V1_2,Stroma
7524,11807,V1_2,BG_rank4
7675,11894,V1_2,Exclude
7524,11981,V1_2,Stroma
7675,12068,V1_2,Stroma
7524,12155,V1_2,Stroma
7676,12242,V1_2,Exclude
7524,12330,V1_2,BG_rank3
7676,12417,V1_2,Exclude
7524,12504,V1_2,Stroma
7676,12591,V1_2,BG_rank1
7820,2742,V1_2,BG_rank3
7972,2829,V1_2,Stroma
7820,2916,V1_2,Stroma
7972,3003,V1_2,Stroma
7820,3090,V1_2,BG_rank2
7972,3177,V1_2,Exclude
7820,3265,V1_2,BG_rank4
7972,3352,V1_2,Stroma
7820,3439,V1_2,BG_rank4
7972,3526,V1_2,Stroma
7821,3613,V1_2,Stroma
7972,3700,V1_2,Stroma
7821,3788,V1_2,Stroma
7972,3875,V1_2,Stroma
7821,3962,V1_2,BG_rank4
7973,4049,V1_2,Stroma
7821,4136,V1_2,Stroma
7973,4223,V1_2,Stroma
7821,4311,V1_2,Stroma
7973,4398,V1_2,Stroma
7821,4485,V1_2,BG_rank3
7973,4572,V1_2,BG_rank2
7821,4659,V1_2,BG_rank1
7973,4746,V1_2,BG_rank3
7822,4833,V1_2,BG_rank1
7973,4921,V1_2,BG_rank3
7822,5008,V1_2,BG_rank2
7973,5095,V1_2,BG_rank1
7822,5182,V1_2,BG_rank1
7974,5269,V1_2,BG_rank2
7822,5356,V1_2,BG_rank1
7974,5444,V1_2,BG_rank2
7822,5531,V1_2,BG_rank1
7974,5618,V1_2,BG_rank3
7822,5705,V1_2,BG_rank3
7974,5792,V1_2,BG_rank1
7822,5879,V1_2,BG_rank1
7974,5966,V1_2,BG_rank1
7822,6054,V1_2,BG_rank1
7974,6141,V1_2,Stroma
7823,6228,V1_2,BG_rank1
7974,6315,V1_2,Stroma
7823,6402,V1_2,Stroma
7974,6489,V1_2,BG_rank3
7823,6577,V1_2,BG_rank3
7975,6664,V1_2,BG_rank1
7823,6751,V1_2,BG_rank3
7975,6838,V1_2,BG_rank3
7823,6925,V1_2,BG_rank3
7975,7012,V1_2,BG_rank1
7823,7100,V1_2,BG_rank1
7975,7187,V1_2,Stroma
7823,7274,V1_2,BG_rank3
7975,7361,V1_2,Stroma
7824,7448,V1_2,BG_rank3
7975,7535,V1_2,Stroma
7824,7623,V1_2,BG_rank1
7975,7710,V1_2,BG_rank1
7824,7797,V1_2,BG_rank1
7976,7884,V1_2,BG_rank1
7824,7971,V1_2,BG_rank3
7976,8058,V1_2,BG_rank2
7824,8146,V1_2,Stroma
7976,8233,V1_2,BG_rank3
7824,8320,V1_2,Stroma
7976,8407,V1_2,Stroma
7824,8494,V1_2,Stroma
7976,8581,V1_2,Stroma
7825,8669,V1_2,Stroma
7976,8756,V1_2,Stroma
7825,8843,V1_2,Stroma
7976,8930,V1_2,Stroma
7825,9017,V1_2,Stroma
7977,9104,V1_2,Stroma
7825,9192,V1_2,BG_rank2
7977,9279,V1_2,Stroma
7825,9366,V1_2,BG_rank3
7977,9453,V1_2,Stroma
7825,9540,V1_2,BG_rank1
7977,9627,V1_2,Stroma
7825,9714,V1_2,BG_rank1
7977,9802,V1_2,Stroma
7825,9889,V1_2,BG_rank3
7977,9976,V1_2,Stroma
7826,10063,V1_2,Stroma
7977,10150,V1_2,Stroma
7826,10237,V1_2,Stroma
7977,10324,V1_2,Stroma
7826,10412,V1_2,Stroma
7978,10499,V1_2,Stroma
7826,10586,V1_2,Stroma
7978,10673,V1_2,Exclude
7826,10760,V1_2,Stroma
7978,10847,V1_2,Stroma
7826,10935,V1_2,Stroma
7978,11022,V1_2,Stroma
7826,11109,V1_2,Stroma
7978,11196,V1_2,Stroma
7827,11283,V1_2,BG_rank2
7978,11370,V1_2,Stroma
7827,11458,V1_2,Stroma
7978,11545,V1_2,Stroma
7827,11632,V1_2,Stroma
7979,11719,V1_2,Stroma
7827,11806,V1_2,Exclude
7979,11893,V1_2,Stroma
7827,11981,V1_2,Exclude
7979,12068,V1_2,Exclude
7827,12155,V1_2,Stroma
7979,12242,V1_2,Stroma
7827,12329,V1_2,Exclude
7979,12416,V1_2,BG_rank4
7827,12504,V1_2,BG_rank2
7979,12591,V1_2,Exclude
8123,2741,V1_2,BG_rank3
8275,2828,V1_2,BG_rank2
8123,2916,V1_2,Stroma
8123,3090,V1_2,BG_rank2
8275,3177,V1_2,BG_rank4
8124,3264,V1_2,BG_rank4
8275,3351,V1_2,Stroma
8124,3439,V1_2,Stroma
8124,3613,V1_2,Stroma
8276,3700,V1_2,Stroma
8124,3787,V1_2,Stroma
8276,3874,V1_2,Stroma
8124,3962,V1_2,Stroma
8276,4049,V1_2,BG_rank2
8124,4136,V1_2,Stroma
8276,4223,V1_2,BG_rank3
8124,4310,V1_2,BG_rank2
8276,4397,V1_2,BG_rank2
8125,4485,V1_2,Stroma
8276,4572,V1_2,Stroma
8125,4659,V1_2,Stroma
8276,4746,V1_2,Stroma
8125,4833,V1_2,Stroma
8277,4920,V1_2,BG_rank3
8125,5008,V1_2,BG_rank3
8277,5095,V1_2,BG_rank3
8125,5182,V1_2,Stroma
8277,5269,V1_2,BG_rank2
8125,5356,V1_2,BG_rank3
8277,5443,V1_2,Stroma
8125,5531,V1_2,BG_rank3
8277,5618,V1_2,BG_rank2
8126,5705,V1_2,BG_rank2
8277,5792,V1_2,BG_rank1
8126,5879,V1_2,BG_rank1
8277,5966,V1_2,Stroma
8126,6054,V1_2,Stroma
8278,6141,V1_2,BG_rank2
8126,6228,V1_2,BG_rank3
8278,6315,V1_2,BG_rank3
8126,6402,V1_2,BG_rank3
8278,6489,V1_2,Stroma
8126,6576,V1_2,BG_rank1
8278,6664,V1_2,BG_rank3
8126,6751,V1_2,BG_rank3
8278,6838,V1_2,BG_rank1
8126,6925,V1_2,BG_rank3
8278,7012,V1_2,BG_rank3
8127,7099,V1_2,Stroma
8278,7186,V1_2,Exclude
8127,7274,V1_2,Stroma
8278,7361,V1_2,BG_rank1
8127,7448,V1_2,BG_rank1
8279,7535,V1_2,Exclude
8127,7622,V1_2,BG_rank3
8279,7709,V1_2,BG_rank3
8127,7797,V1_2,BG_rank1
8279,7884,V1_2,BG_rank3
8127,7971,V1_2,BG_rank1
8279,8058,V1_2,BG_rank1
8127,8145,V1_2,BG_rank3
8279,8232,V1_2,BG_rank1
8128,8320,V1_2,BG_rank3
8279,8407,V1_2,BG_rank3
8128,8494,V1_2,BG_rank1
8279,8581,V1_2,BG_rank3
8128,8668,V1_2,Stroma
8280,8755,V1_2,BG_rank1
8128,8843,V1_2,Stroma
8280,8930,V1_2,BG_rank1
8128,9017,V1_2,Stroma
8280,9104,V1_2,Stroma
8128,9191,V1_2,Stroma
8280,9278,V1_2,BG_rank3
8128,9366,V1_2,Stroma
8280,9453,V1_2,Stroma
8129,9540,V1_2,Stroma
8280,9627,V1_2,Stroma
8129,9714,V1_2,Stroma
8280,9801,V1_2,Stroma
8129,9889,V1_2,Stroma
8280,9976,V1_2,Stroma
8129,10063,V1_2,Stroma
8281,10150,V1_2,Stroma
8129,10237,V1_2,Stroma
8281,10324,V1_2,BG_rank1
8129,10412,V1_2,Exclude
8281,10499,V1_2,BG_rank3
8129,10586,V1_2,Stroma
8281,10673,V1_2,BG_rank4
8129,10760,V1_2,BG_rank4
8281,10847,V1_2,Stroma
8130,10934,V1_2,BG_rank4
8281,11022,V1_2,Stroma
8130,11109,V1_2,Stroma
8281,11196,V1_2,BG_rank2
8130,11283,V1_2,Stroma
8282,11370,V1_2,BG_rank2
8130,11457,V1_2,Stroma
8282,11544,V1_2,BG_rank2
8130,11632,V1_2,Stroma
8282,11719,V1_2,Stroma
8130,11806,V1_2,Stroma
8282,11893,V1_2,Stroma
8130,11980,V1_2,Stroma
8282,12067,V1_2,Stroma
8131,12155,V1_2,Stroma
8282,12242,V1_2,Stroma
8131,12329,V1_2,Stroma
8282,12416,V1_2,Stroma
8131,12503,V1_2,BG_rank4
8283,12590,V1_2,Stroma
8427,2741,V1_2,BG_rank4
8578,2828,V1_2,Stroma
8427,2916,V1_2,Stroma
8578,3003,V1_2,BG_rank2
8427,3090,V1_2,BG_rank2
8579,3177,V1_2,BG_rank2
8427,3264,V1_2,BG_rank2
8579,3351,V1_2,Chronic inflammation
8427,3438,V1_2,Stroma
8579,3526,V1_2,Stroma
8427,3613,V1_2,Stroma
8579,3700,V1_2,Stroma
8427,3787,V1_2,Stroma
8579,3874,V1_2,BG_rank2
8427,3961,V1_2,BG_rank2
8579,4048,V1_2,Exclude
8428,4136,V1_2,BG_rank2
8579,4223,V1_2,BG_rank2
8428,4310,V1_2,BG_rank2
8579,4397,V1_2,Stroma
8428,4484,V1_2,Stroma
8580,4571,V1_2,BG_rank3
8428,4659,V1_2,Stroma
8580,4746,V1_2,BG_rank3
8428,4833,V1_2,BG_rank3
8580,4920,V1_2,BG_rank3
8428,5007,V1_2,BG_rank3
8580,5094,V1_2,BG_rank3
8428,5182,V1_2,Exclude
8580,5269,V1_2,BG_rank2
8429,5356,V1_2,BG_rank3
8580,5443,V1_2,Stroma
8429,5530,V1_2,BG_rank3
8580,5617,V1_2,BG_rank3
8429,5705,V1_2,BG_rank1
8581,5792,V1_2,BG_rank3
8429,5879,V1_2,BG_rank3
8581,5966,V1_2,BG_rank1
8429,6053,V1_2,BG_rank3
8581,6140,V1_2,BG_rank2
8429,6228,V1_2,BG_rank3
8581,6315,V1_2,BG_rank2
8429,6402,V1_2,BG_rank3
8581,6489,V1_2,Stroma
8430,6576,V1_2,Stroma
8581,6663,V1_2,BG_rank1
8430,6751,V1_2,Stroma
8581,6838,V1_2,Stroma
8430,6925,V1_2,Stroma
8582,7012,V1_2,BG_rank1
8430,7099,V1_2,Exclude
8582,7186,V1_2,BG_rank3
8430,7274,V1_2,BG_rank2
8582,7361,V1_2,BG_rank1
8430,7448,V1_2,BG_rank3
8582,7535,V1_2,Exclude
8430,7622,V1_2,BG_rank3
8582,7709,V1_2,BG_rank1
8430,7796,V1_2,BG_rank1
8582,7884,V1_2,BG_rank3
8431,7971,V1_2,Exclude
8582,8058,V1_2,BG_rank1
8431,8145,V1_2,Stroma
8582,8232,V1_2,Stroma
8431,8319,V1_2,Stroma
8583,8406,V1_2,Stroma
8431,8494,V1_2,BG_rank3
8583,8581,V1_2,Stroma
8431,8668,V1_2,BG_rank3
8583,8755,V1_2,BG_rank3
8431,8842,V1_2,BG_rank1
8583,8929,V1_2,BG_rank1
8431,9017,V1_2,BG_rank1
8583,9104,V1_2,BG_rank1
8432,9191,V1_2,BG_rank1
8583,9278,V1_2,BG_rank3
8432,9365,V1_2,BG_rank1
8583,9452,V1_2,BG_rank1
8432,9540,V1_2,BG_rank1
8584,9627,V1_2,Exclude
8432,9714,V1_2,BG_rank3
8584,9801,V1_2,BG_rank1
8432,9888,V1_2,Stroma
8584,9975,V1_2,Stroma
8432,10063,V1_2,Stroma
8584,10150,V1_2,Stroma
8432,10237,V1_2,Stroma
8584,10324,V1_2,Stroma
8432,10411,V1_2,Stroma
8584,10498,V1_2,BG_rank3
8433,10586,V1_2,Stroma
8584,10673,V1_2,BG_rank2
8433,10760,V1_2,BG_rank4
8584,10847,V1_2,Stroma
8433,10934,V1_2,Stroma
8585,11021,V1_2,Stroma
8433,11109,V1_2,BG_rank2
8585,11196,V1_2,BG_rank2
8433,11283,V1_2,Stroma
8585,11370,V1_2,BG_rank2
8433,11457,V1_2,BG_rank2
8585,11544,V1_2,Stroma
8433,11632,V1_2,Stroma
8585,11719,V1_2,BG_rank2
8434,11806,V1_2,Stroma
8585,11893,V1_2,BG_rank2
8434,11980,V1_2,Stroma
8585,12067,V1_2,BG_rank3
8434,12155,V1_2,Stroma
8586,12242,V1_2,Stroma
8434,12329,V1_2,Stroma
8586,12416,V1_2,Stroma
8434,12503,V1_2,Stroma
8586,12590,V1_2,Stroma
8730,2741,V1_2,Stroma
8882,2828,V1_2,Stroma
8730,2915,V1_2,Stroma
8882,3002,V1_2,Stroma
8730,3090,V1_2,Stroma
8882,3177,V1_2,Chronic inflammation
8882,3351,V1_2,Chronic inflammation
8730,3438,V1_2,Chronic inflammation
8882,3525,V1_2,Chronic inflammation
8731,3613,V1_2,Stroma
8882,3700,V1_2,Stroma
8731,3787,V1_2,Stroma
8882,3874,V1_2,Stroma
8731,3961,V1_2,BG_rank2
8883,4048,V1_2,Stroma
8731,4136,V1_2,BG_rank2
8883,4223,V1_2,BG_rank3
8731,4310,V1_2,Stroma
8883,4397,V1_2,BG_rank3
8731,4484,V1_2,Stroma
8883,4571,V1_2,Stroma
8731,4658,V1_2,Exclude
8883,4746,V1_2,Exclude
8731,4833,V1_2,BG_rank3
8883,4920,V1_2,Exclude
8732,5007,V1_2,BG_rank2
8883,5094,V1_2,BG_rank2
8732,5181,V1_2,BG_rank3
8883,5268,V1_2,BG_rank1
8732,5356,V1_2,BG_rank1
8884,5443,V1_2,Stroma
8732,5530,V1_2,Stroma
8884,5617,V1_2,Exclude
8732,5704,V1_2,BG_rank3
8884,5791,V1_2,BG_rank3
8732,5879,V1_2,BG_rank2
8884,5966,V1_2,Stroma
8732,6053,V1_2,BG_rank2
8884,6140,V1_2,Stroma
8733,6227,V1_2,BG_rank3
8884,6314,V1_2,Stroma
8733,6402,V1_2,Stroma
8884,6489,V1_2,Stroma
8733,6576,V1_2,BG_rank1
8885,6663,V1_2,Stroma
8733,6750,V1_2,BG_rank1
8885,6837,V1_2,Stroma
8733,6925,V1_2,BG_rank1
8885,7012,V1_2,BG_rank1
8733,7099,V1_2,BG_rank3
8885,7186,V1_2,BG_rank3
8733,7273,V1_2,BG_rank1
8885,7360,V1_2,BG_rank3
8734,7448,V1_2,BG_rank3
8885,7535,V1_2,BG_rank2
8734,7622,V1_2,Exclude
8885,7709,V1_2,BG_rank1
8734,7796,V1_2,Stroma
8886,7883,V1_2,BG_rank3
8734,7971,V1_2,Stroma
8734,8145,V1_2,Stroma
8734,8319,V1_2,BG_rank1
8886,8406,V1_2,BG_rank2
8886,8581,V1_2,BG_rank3
8734,8668,V1_2,BG_rank3
8886,8755,V1_2,BG_rank3
8735,8842,V1_2,BG_rank1
8886,8929,V1_2,BG_rank1
8735,9016,V1_2,BG_rank1
8886,9104,V1_2,Stroma
8735,9191,V1_2,BG_rank1
8887,9278,V1_2,Stroma
8735,9365,V1_2,BG_rank1
8887,9452,V1_2,Stroma
8735,9539,V1_2,Stroma
8887,9626,V1_2,Stroma
8735,9714,V1_2,Stroma
8887,9801,V1_2,Stroma
8735,9888,V1_2,Stroma
8887,9975,V1_2,BG_rank2
8736,10062,V1_2,Stroma
8887,10149,V1_2,BG_rank1
8736,10237,V1_2,Exclude
8887,10324,V1_2,BG_rank1
8736,10411,V1_2,Exclude
8888,10498,V1_2,Stroma
8736,10585,V1_2,Stroma
8888,10672,V1_2,BG_rank1
8736,10760,V1_2,Stroma
8888,10847,V1_2,BG_rank1
8736,10934,V1_2,Stroma
8888,11021,V1_2,BG_rank3
8736,11108,V1_2,Stroma
8888,11195,V1_2,Stroma
8736,11283,V1_2,Stroma
8888,11370,V1_2,Stroma
8737,11457,V1_2,Stroma
8888,11544,V1_2,Stroma
8737,11631,V1_2,Stroma
8888,11718,V1_2,BG_rank2
8737,11806,V1_2,Stroma
8889,11893,V1_2,Stroma
8737,11980,V1_2,Stroma
8889,12067,V1_2,Stroma
8737,12154,V1_2,Stroma
8889,12241,V1_2,Stroma
8737,12329,V1_2,Stroma
8889,12416,V1_2,Stroma
